18,onderwijs interdisciplinaire programma's en kwalificaties m.b.t. onderwijs
20,kunst en menswetenschappen
20,kunst en menswetenschappen
20,kunst en menswetenschappen
20,kunst en menswetenschappen kunst en menswetenschappen
21,acteren en dirigeren
21,andere kunst
21,animatie
21,audiovisuele technieken en media
21,ballet
21,beeldende kunst
21,beeldhouwen
21,bloemschikken
21,boekbinden
21,borduren
21,camera bedienen
21,choreografie
21,circus
21,computerspel maken
21,creatieve en uitvoerende kunst
21,dans
21,decoratief metalen ambacht
21,design van industriële producten
21,desktop publishing
21,drama
21,drukken
21,drukwerk
21,etalages ontwerpen
21,etsen
21,filmgeschiedenis
21,filmproductie
21,filosofie van de kunst
21,fotografie
21,geluidstechnieken
21,geschiedenis van de kunst
21,glaskunst
21,goud smeden
21,goudsmid
21,grafisch design
21,grafische reproductie
21,handwerk
21,houtsnijden
21,illustratie
21,inheemse ambacht
21,interactief mediadesign
21,interieurarchitectuur
21,interieurdesign
21,juwelen maken
21,kalligrafie
21,keramiek
21,kledingontwerp
21,kostuumdesign
21,kunst
21,kunst
21,kunst en menswetenschappen
21,kunst en menswetenschappen kunst
21,kunsttheorie
21,lay-out
21,massacommunicatietechnieken
21,mediatechnieken
21,mode, interieur en industrieel design
21,multimediaproductie
21,musiceren
21,musicologie
21,muziek en podiumkunsten
21,muziekcompositie
21,muziekgeschiedenis
21,muziekinstrumenten maken
21,muziekinstrumenten repareren en stemmen
21,podiums ontwerpen
21,pottenbakken
21,radioproductie
21,schilderkunst
21,steenhouwen
21,theatergeschiedenis
21,theaterwetenschappen
21,tv-productie
21,video
21,volkskunst
21,weven
21,zetwerk
21,zilversmid
22,andere menswetenschappen behalve talen
22,archeologie
22,culturele geschiedenis
22,ethiek
22,filosofie
22,filosofie en ethiek
22,folklorestudies
22,geschiedenis
22,geschiedenis en archeologie
22,geschiedenis van de geneeskunde
22,geschiedenis van de literatuur
22,geschiedenis van de technologie
22,geschiedenis van de wetenschap en ideeën
22,godsdienstgeschiedenis
22,kunst en menswetenschappen
22,kunst en menswetenschappen menswetenschappen behalve talen
22,logica
22,menswetenschappen behalve talen
22,menswetenschappen behalve talen
22,moraal
22,religie en theologie
22,restauratie en behoud van artistieke erfenis
22,studie van heilige boeken
22,studie van verschillende godsdiensten
22,studie van verschillende religies
22,theologie
23,algemene linguïstiek
23,algemene literatuurstudie
23,andere talen
23,creatief schrijven
23,eerste taal
23,exogene talen
23,fonetica
23,gebarentaal
23,inheemse talen
23,interpretatie
23,klassieke talen
23,kunst en menswetenschappen
23,kunst en menswetenschappen talen
23,linguïstiek
23,literatuur
23,literatuur en taalkunde
23,moedertaal
23,taalverwerving
23,talen
23,talen
23,tweede taal
23,vergelijkende literatuurstudie
23,vertaalkunde
23,vreemde talen
28,interdisciplinaire programma's en kwalificaties m.b.t. kunst en menswetenschappen
28,interdisciplinaire programma's en kwalificaties m.b.t. kunst en menswetenschappen
28,kunst en menswetenschappen
28,kunst en menswetenschappen interdisciplinaire programma's en kwalificaties m.b.t. kunst en menswetenschappen
29,andere kunst en menswetenschappen
29,andere kunst en menswetenschappen
29,kunst en menswetenschappen
29,kunst en menswetenschappen andere kunst en menswetenschappen
30,sociale wetenschappen, journalistiek en informatie
30,sociale wetenschappen, journalistiek en informatie
30,sociale wetenschappen, journalistiek en informatie
30,sociale wetenschappen, journalistiek en informatie sociale wetenschappen, journalistiek en informatie
31,andere sociale en gedragswetenschappen
31,cognitieve wetenschap
31,criminologie
31,culturele geografie
31,culturele studies
31,demografie
31,econometrie
31,economie
31,ethnologie
31,genderstudies
31,geschiedenis van de economie
31,internationale betrekkingen
31,maatschappijleer
31,mensenrechten
31,politieke economie
31,politieke geschiedenis
31,politieke wetenschappen
31,politieke wetenschappen en maatschappijleer
31,psycho-analyse
31,psychologie
31,psychotherapie
31,sociale anthropologie
31,sociale en gedragswetenschappen
31,sociale en gedragswetenschappen
31,sociale wetenschappen, journalistiek en informatie
31,sociale wetenschappen, journalistiek en informatie sociale en gedragswetenschappen
31,sociologie
31,sociologie en culturele studies
31,studie van het publiek beleid
31,vrede- en conflictstudies
32,andere journalistiek en informatie
32,archiefwetenschap
32,Bibliotheek-, informatie- en archiefstudies
32,bibliotheekstudies
32,curatorstudies
32,documentatie
32,editeren
32,informatiewetenschap
32,inhoud en bewoordingen in massacommunicatie
32,journalistiek
32,journalistiek en informatie
32,journalistiek en informatie
32,journalistiek en rapportage
32,museologie
32,museumdocumentatie
32,museumstudies
32,nieuwsbericht
32,sociale wetenschappen, journalistiek en informatie
32,sociale wetenschappen, journalistiek en informatie journalistiek en informatie
32,uitzendjournalistiek
32,verwoording en inhoud
38,interdisciplinaire programma's en kwalificaties m.b.t. sociale wetenschappen, journalistiek en informatie
38,interdisciplinaire programma's en kwalificaties m.b.t. sociale wetenschappen, journalistiek en informatie
38,sociale wetenschappen, journalistiek en informatie
38,sociale wetenschappen, journalistiek en informatie interdisciplinaire programma's en kwalificaties m.b.t. sociale wetenschappen, journalistiek en informatie
39,andere sociale wetenschappen, journalistiek en informatie
39,andere sociale wetenschappen, journalistiek en informatie
39,sociale wetenschappen, journalistiek en informatie
39,sociale wetenschappen, journalistiek en informatie andere sociale wetenschappen, journalistiek en informatie
40,handel, administratie en recht
40,handel, administratie en recht
40,handel, administratie en recht
40,handel, administratie en recht handel, administratie en recht
41,aandelen verhandelen
41,aankoop
41,administratie
41,administratieve diensten
41,adverteren
41,andere handel en administratie
41,audit
41,banken en verzekeringen
41,banktellerstudies
41,bedrijfskennis
41,belastingadministratie
41,belastingmanagement
41,boekhouden
41,boekhouden en fiscaliteit
41,consumentengedrag
41,dactylo
41,data entry
41,demonstratietechnieken
41,financiën
41,gezondheidsadministratie
41,groothandel
41,groothandel en detailhandel
41,handel en administratie
41,handel en administratie
41,handel, administratie en recht
41,handel, administratie en recht handel en administratie
41,introductie op het werk
41,investeringen en zekerheden
41,investeringsanalyse
41,kantoormanagement
41,klantenbehoeften
41,klantendienst
41,klantendiensttraining
41,kleinhandel
41,klerk
41,kwaliteitsborging
41,leiderschap in context van management
41,logistiek management
41,makelaardij
41,management en administratie
41,managementwetenschap
41,marketing
41,marketing en reclame
41,marktonderzoek
41,medisch secretariaat
41,merchandising
41,ondernemerschap
41,onderwijsmanagement
41,opslag
41,organisatie op het werk
41,organisationele theorie en gedrag
41,pensioenverzekering
41,personeelsadministratie
41,personeelsmanagement
41,public relations
41,receptionistentraining
41,rechtssecretariaat
41,secretariaat
41,sociale verzekering
41,start je eigen onderneming
41,steno
41,stockbeheer
41,supply change management
41,training management
41,typen
41,vakbondscursussen
41,vastgoed
41,veilen
41,verzekeringen
41,werkontwikkeling
41,werkvaardigheden
42,arbeidswetgeving
42,belastingsrecht
42,commercieel recht
42,geschiedenis van het recht
42,handel, administratie en recht
42,handel, administratie en recht recht
42,inheemse wetgeving
42,jurisprudentie
42,notariaat
42,paralegale studies
42,recht
42,recht
42,strafrechtstudies
42,wettelijke praktijk
48,handel, administratie en recht
48,handel, administratie en recht interdisciplinaire programma's en kwalificaties m.b.t. handel, administratie en recht
48,interdisciplinaire programma's en kwalificaties m.b.t. handel, administratie en recht
48,interdisciplinaire programma's en kwalificaties m.b.t. handel, administratie en recht
49,andere handel, administratie en recht
49,andere handel, administratie en recht
49,handel, administratie en recht
49,handel, administratie en recht andere handel, administratie en recht
50,natuurwetenschappen, wiskunde en statistiek
50,natuurwetenschappen, wiskunde en statistiek
50,natuurwetenschappen, wiskunde en statistiek
50,natuurwetenschappen, wiskunde en statistiek natuurwetenschappen, wiskunde en statistiek
51,andere biologische wetenschappen en aanverwanten
51,biochemie
51,biologie
51,biologische chemie
51,biologische wetenschappen en aanverwanten
51,biologische wetenschappen en aanverwanten
51,biotechnologie
51,celbiologie
51,celtechnologie
51,dierkunde
51,entomologie
51,farmacologie
51,forensische wetenschap
51,genetica
51,genetische code
51,genetische manipulatie
51,mycologie
51,natuurwetenschappen, wiskunde en statistiek
51,natuurwetenschappen, wiskunde en statistiek biologische wetenschappen en aanverwanten
51,plantkunde
51,toxicologie
51,virologie
51,weefselkweektechnologie
52,ander milieu
52,dierenrijk
52,ecologie
52,milieu
52,milieu
52,milieuwetenschappen
52,nationale parken en natuurbeheer
52,natuurbehoud
52,natuurlijke omgeving en het dierenrijk
52,natuurwetenschappen, wiskunde en statistiek
52,natuurwetenschappen, wiskunde en statistiek milieu
53,aardwetenschappen
53,andere fysische wetenschappen
53,anorganische chemie
53,astrofysica
53,astronomie
53,chemie
53,chemische fysica
53,fysica
53,fysische chemie
53,fysische geografie
53,fysische wetenschappen
53,fysische wetenschappen
53,geologie
53,geomatica
53,geospatiale technologie
53,klimaatonderzoek
53,landmeetkunde
53,medische fysica
53,meteorologie
53,natuurwetenschappen, wiskunde en statistiek
53,natuurwetenschappen, wiskunde en statistiek fysische wetenschappen
53,oceanografie
53,optica
53,organische chemie
53,ruimtewetenschap
53,seismologie
54,actuariële wetenschappen
54,algebra
54,enquête ontwerpen
54,geometrie
54,mathematica
54,natuurwetenschappen, wiskunde en statistiek
54,natuurwetenschappen, wiskunde en statistiek wiskunde en statistiek
54,numerieke analyse
54,operationeel onderzoek
54,probabiliteitstheorie
54,statistiek
54,steekproefontwerp
54,toegepaste statistiek
54,wiskunde
54,wiskunde en statistiek
54,wiskunde en statistiek
58,interdisciplinaire programma's en kwalificaties m.b.t. natuurwetenschappen, wiskunde en statistiek
58,interdisciplinaire programma's en kwalificaties m.b.t. natuurwetenschappen, wiskunde en statistiek
58,natuurwetenschappen, wiskunde en statistiek
58,natuurwetenschappen, wiskunde en statistiek interdisciplinaire programma's en kwalificaties m.b.t. natuurwetenschappen, wiskunde en statistiek
59,andere natuurwetenschappen, wiskunde en statistiek
59,andere natuurwetenschappen, wiskunde en statistiek
59,natuurwetenschappen, wiskunde en statistiek
59,natuurwetenschappen, wiskunde en statistiek andere natuurwetenschappen, wiskunde en statistiek
61,administratie van informatietechnologie
61,analyse van computersystemen
61,andere informatie- en communicatietechnologie (ICT)
61,artificiële intelligentie
61,computeradministratie en -management
61,computergebruik
61,computermediatoepassingen
61,computerwetenschap
61,database administrator
61,database en netwerkontwerp en administratie
61,design van computersystemen
61,gebruik van dataprocessing software
61,gebruik van desktoppublishing software
61,gebruik van rekensoftware
61,gebruik van wordprocessing software
61,informatica
61,informatie- en communicatietechnologie (ICT)
61,informatie- en communicatietechnologie (ICT)
61,informatie- en communicatietechnologie (ICT)
61,informatie- en communicatietechnologie (ICT) informatie- en communicatietechnologie (ICT)
61,internetgebruik
61,netwerkadministratie
61,netwerkdesign
61,netwerkinstallatie en onderhoud
61,operating systems
61,programmeertaalontwikkeling
61,programmeren
61,security van informatietechnologie
61,software- en applicatieontwikkeling en -analyse
61,software programmeren
61,software voor het ontwikkelen van een website
61,softwareontwikkeling
61,webdesign
68,informatie- en communicatietechnologie (ICT)
68,informatie- en communicatietechnologie (ICT) interdisciplinaire programma's en kwalificaties m.b.t. informatie- en communicatietechnologie (ICT)
68,interdisciplinaire programma's en kwalificaties m.b.t. informatie- en communicatietechnologie (ICT)
68,interdisciplinaire programma's en kwalificaties m.b.t. informatie- en communicatietechnologie (ICT)
70,techniek, fabricage en constructie
70,techniek, fabricage en constructie
70,techniek, fabricage en constructie
70,techniek, fabricage en constructie techniek, fabricage en constructie
71,afkoeling
71,air-conditioning
71,andere techniek en technische beroepen
71,autotechniek
71,avionica
71,chemische procestechnieken
71,chemische technieken en processen
71,communicatiesystemen
71,communicatie-uitrusting installatie
71,communicatie-uitrusting onderhoud
71,computerhardware
71,computerreparatie
71,computertechniek
71,digitale technologie
71,ecologische technologie
71,elektriciteit en energie
71,elektrische fitting
71,elektrische krachtgeneratie
71,elektrische techniek
71,elektrische transacties
71,elektronica en automatisering
71,elektronische techniek
71,energie-efficiëntie
71,energieproductie
71,energiestudies
71,fietsenmaker
71,gasdistributie
71,gegevensverwerkingstechnologie
71,geluidsvervuilingcontrole
71,gereedschapsproductie
71,hoogspanningslijninstallatie en -onderhoud
71,hydraulica
71,hydraulische energie
71,industriële ontladingscontrole
71,klimaattechniek
71,koetswerk
71,laboratoriumtechnologie
71,lassen
71,lucht- en ruimtevaarttechniek
71,luchtvervuilingcontrole
71,machinewerking
71,mechanica
71,mechanica en metaalhandel
71,mechanische handel
71,metaal fitten
71,metaal gieten
71,metallurgische engineering
71,milieubeschermingstechnologie
71,milieutechniek
71,motorfietstechniek
71,motorvoertuigen, schepen en vliegtuigen
71,nanotechnologie
71,netwerktechnologie
71,nucleaire energie
71,omroepelektronica
71,paneel kloppen
71,petrochemische verwerking
71,plaatbewerking
71,precisiemechanica
71,procestechnologie
71,recycleren
71,regeltechniek
71,reparatie van elektrische apparaten
71,reparatie van televisie en radio
71,robotica
71,schepen bouwen
71,slotenmaken en kluisreparatie
71,staalproductie
71,techniek en technische beroepen
71,techniek en technische beroepen
71,techniek, fabricage en constructie
71,techniek, fabricage en constructie techniek en technische beroepen
71,telecommunicatietechnologie
71,telefoniediensten
71,thermische energie
71,treinreparatie en -onderhoud
71,verwarming
71,vliegtuigonderhoud
71,vliegtuigtechniek
71,voertuig bouwen
71,voertuig repareren
71,voertuig spuiten
71,voertuig vernissen
71,wapensmid
71,waterbouwkunde
71,watervervuilingcontrole
71,windturbines
71,zonne-energie
72,andere fabricage en verwerking
72,bakken
72,banketbakkerij
72,bier brouwen
72,bont maken
72,boten bouwen
72,fabricage en verwerking
72,fabricage en verwerking
72,gebak
72,grondstofwinning
72,hout draaien
72,houtbewerking
72,houttechnologie
72,industrieel glaswerk
72,industrieel weven
72,industriële diamantproductie
72,industriële keramiek
72,kasten maken
72,kledinghandel
72,kledingproductie
72,kleermakerswerk
72,koolmijnbouw
72,lederproductie
72,lederverwerking
72,materialen (glas, papier, plastic en hout)
72,meubels maken
72,mijnbouw en winning
72,mijnbouw van mineralen
72,minerale technologie
72,naaien
72,olie- en gas boren
72,olie- en gaswinning
72,papierproductie
72,papierverwerking
72,plasticproductie
72,rubberverwerking
72,schoenen maken
72,schrijnwerkerij
72,slager
72,spinnen
72,stofferen
72,tabaksverwerking
72,techniek, fabricage en constructie
72,techniek, fabricage en constructie fabricage en verwerking
72,textiel (kleding, schoenen en leer)
72,textielhandel
72,vleesverwerking
72,voeding- en drankverwerking
72,voedingsbehoud
72,voedselhygiëne
72,voedselverwerking
72,voedselwetenschap en voedseltechnologie
72,wijnproductie
72,wolwetenschap
72,zadelmakerij
72,zuivelproducten
73,architectuur
73,architectuur en constructie
73,architectuur en constructie
73,architectuur en stadsplanning
73,bouwdesign
73,bouwkunde en civiele techniek
73,bouwtechniek
73,bouwtechnologie
73,brugconstructie
73,bruggenbouw
73,cartografie
73,civiele techniek
73,constructie uitrusting
73,constructionele metaalbewerking
73,dok- en haventechniek
73,gemeenschapsontwikkeling
73,huizenbouw
73,industrieel abseilen
73,landmeetkunde
73,landonderzoek
73,landschapsarchitectuur
73,loodgieterij
73,metselen
73,metselwerk
73,onderhoud van gebouwen
73,pijpfitten
73,pleisteren
73,ruimtelijke ordening
73,schilderen
73,stadsplanning
73,structurele architectuur
73,techniek, fabricage en constructie
73,techniek, fabricage en constructie architectuur en constructie
73,tegelen muur
73,tegelen vloer
73,tegelzetten
73,timmerwerk
73,toevoer- en afvoerleidingen
73,uran design
73,ventilatie
73,vloerbedekking
73,wandbekleding
73,watertechnologie
73,wegenbouw
78,interdisciplinaire programma's en kwalificaties m.b.t. techniek, fabricage en constructie
78,interdisciplinaire programma's en kwalificaties m.b.t. techniek, fabricage en constructie
78,techniek, fabricage en constructie
78,techniek, fabricage en constructie interdisciplinaire programma's en kwalificaties m.b.t. techniek, fabricage en constructie
79,andere techniek, fabricage en constructie
79,andere techniek, fabricage en constructie
79,techniek, fabricage en constructie
79,techniek, fabricage en constructie andere techniek, fabricage en constructie
80,land- en bosbouw, visserij en dierengeneeskunde
80,land- en bosbouw, visserij en dierengeneeskunde
80,land- en bosbouw, visserij en dierengeneeskunde
80,land- en bosbouw, visserij en dierengeneeskunde land- en bosbouw, visserij en dierengeneeskunde
81,aanleg en constructie van parken en tuinen
81,agronomie
81,andere landbouw
81,bloementeelt
81,bodemkunde
81,bodemvruchtbaarheidsonderzoek
81,boerderijmanagement
81,fruitteelt
81,gewas en dierlijke productie
81,gewaswetenschap
81,graanteelt
81,groeien van gewassen
81,groententeelt
81,honden fokken
81,land- en bosbouw, visserij en dierengeneeskunde
81,land- en bosbouw, visserij en dierengeneeskunde landbouw
81,landbouw
81,landbouw
81,landbouwwetenschappen
81,management van een kwekerij
81,onderhoud golfbanen
81,paardenkweek
81,pluimveehouderij
81,rijstteelt
81,roggeteelt en tarweteelt
81,schapen hoeden
81,studie van irrigatietechnieken
81,suikerrietteelt
81,tuinbouw
81,tuinbouwtechnieken
81,tuinieren
81,turfcultuur
81,varkensboerderij
81,veeteelt
81,wijnbouw
82,bosbehoud
82,bosbouw
82,bosbouw
82,bosproductietechnieken
82,jagen en vangen
82,land- en bosbouw, visserij en dierengeneeskunde
82,land- en bosbouw, visserij en dierengeneeskunde bosbouw
82,op houtskool branden
82,vellen van bomen
82,vervoer van bomen
82,zagen van bomen
83,aquacultuur
83,kweken van vissen
83,land- en bosbouw, visserij en dierengeneeskunde
83,land- en bosbouw, visserij en dierengeneeskunde visserij
83,parelkweek
83,schaaldierenteelt
83,viskwekerij
83,visserij
83,visserij
83,viswetenschap en vistechnologie
83,zeevruchtenkweek
84,artificiële inseminatie bij dieren
84,dierenartsassistent
84,dierenartswetenschappen
84,dierengeneeskunde
84,dierengeneeskunde
84,dierengezondheidszorg
84,dierenverpleegkunde
84,diergeneeskundige verzorging
84,dierlijke reproductiewetenschap
84,land- en bosbouw, visserij en dierengeneeskunde
84,land- en bosbouw, visserij en dierengeneeskunde dierengeneeskunde
88,interdisciplinaire programma's en kwalificaties m.b.t. land- en bosbouw, visserij en dierengeneeskunde
88,interdisciplinaire programma's en kwalificaties m.b.t. land- en bosbouw, visserij en dierengeneeskunde
88,land- en bosbouw, visserij en dierengeneeskunde
88,land- en bosbouw, visserij en dierengeneeskunde interdisciplinaire programma's en kwalificaties m.b.t. land- en bosbouw, visserij en dierengeneeskunde
89,andere land- en bosbouw, visserij en dierengeneeskunde
89,andere land- en bosbouw, visserij en dierengeneeskunde
89,land- en bosbouw, visserij en dierengeneeskunde
89,land- en bosbouw, visserij en dierengeneeskunde andere land- en bosbouw, visserij en dierengeneeskunde
90,welzijn en gezondheid
90,welzijn en gezondheid
90,welzijn en gezondheid
90,welzijn en gezondheid welzijn en gezondheid
91,acupunctuur
91,algemene geneeskunde
91,algemene verpleegkunde
91,ambulance technologie
91,andere gezondheid
91,anesthesie
91,apotheek
91,ayurvedische geneeskunde
91,babyhygiëne
91,basisverpleegkunde
91,chirurgie
91,dieetkunde
91,diëtistprogramma's
91,doktersopleiding
91,ergotherapie
91,forensische geneeskunde
91,forensische pathologie
91,fysiotherapie
91,geneeskunde
91,geneesmiddelen bereiden
91,geneesmiddelen verstrekken
91,gerontologie
91,gespecialiseerde verpleegkunde
91,gezondheid
91,gezondheid
91,gezondheidszorg van mensen met een beperking
91,gezondheidszorg van ouderen
91,gezondheidszorgprogramma's
91,gynaecologie
91,herbologie
91,holistische geneeskunde
91,homeopathie
91,hoorapparaattechnologie
91,huisartsenopleiding
91,kaakchirurgie
91,kruidengeneeskunde
91,logopedie
91,medische diagnostiek en behandelingstechnologie
91,medische labtechnologie
91,medische massage
91,medische training
91,medische wetenschap
91,medische x-ray technologie
91,oosterse geneeskunde
91,opticien
91,optische technologie
91,orthodontie
91,pediatrie
91,prostetische technologie
91,psychiatrie
91,psychiatrische verpleegkunde
91,radiologische technologie
91,radiotherapie
91,rehabilitatie
91,spraaktherapie
91,tandartsassistent
91,tandchirurgie
91,tandheelkundige gezondheid
91,tandheelkundige verpleging
91,tandhygiëne
91,tandkunst
91,tandlabotechnologie
91,tandonderzoek
91,tandtechnologie
91,tandverzorging
91,tandwetenschap
91,therapie en rehabilitatie
91,traditionele en complementaire geneeskunde en therapie
91,traditionele geneeskunde
91,verloskunde
91,verpleegassistent
91,verpleegkunde en verloskunde
91,welzijn en gezondheid
91,welzijn en gezondheid gezondheid
92,alcohol- en drugmisbruik
92,ander welzijn
92,beroepskeuzevoorlichting
92,beroepsvoorlichting
92,crisisondersteuning
92,dagopvang
92,gezinstherapie
92,huwelijkstherapie
92,jeugddiensten
92,jeugdwerkerprogramma's
92,kennis over alcohol, tabak en drugs
92,kennis over pesten en mishandeling
92,kinderopvang
92,kinderopvang en jeugddiensten
92,kinderrecreatieprogramma's
92,maatschappelijk werk en begeleiding
92,niet-medische gehandicaptenzorg
92,niet-medische zorg voor kinderen met een beperking
92,ouderenzorg
92,persoonlijke zorg voor volwassenen
92,reclasseringsambtenaaropleiding
92,sociaal beleid
92,sociale praktijk
92,sociale toegepaste theorie
92,welzijn
92,welzijn
92,welzijn en gezondheid
92,welzijn en gezondheid welzijn
92,welzijnswerk
92,zorg voor ouderen en volwassenen met een beperking
98,interdisciplinaire programma's en kwalificaties m.b.t. welzijn en gezondheid
98,interdisciplinaire programma's en kwalificaties m.b.t. welzijn en gezondheid
98,welzijn en gezondheid
98,welzijn en gezondheid interdisciplinaire programma's en kwalificaties m.b.t. welzijn en gezondheid
99,andere welzijn en gezondheid
99,andere welzijn en gezondheid
99,welzijn en gezondheid
99,welzijn en gezondheid andere welzijn en gezondheid
100,diensten
100,diensten
100,diensten
100,diensten diensten
101,abseilen
101,andere persoonlijke diensten
101,avontuurlijke activiteiten
101,begrafenisdienst en mortuariumwetenschap
101,bereiding van fast food
101,catering
101,cosmetologie
101,diensten
101,diensten persoonlijke diensten
101,droogkuis
101,eten serveren
101,fitness en gewichtscontrole
101,gidsen
101,haar- en schoonheidsdiensten
101,hotel en restaurantstudie
101,hotel, restaurants en catering
101,hoteldiensten
101,hotelreceptionist
101,huishoudelijke diensten
101,huishouden
101,huishoudkunde
101,kapper
101,koken
101,make up
101,manicure
101,ober
101,paardrijden
101,pedicure
101,persoonlijke diensten
101,persoonlijke diensten
101,poetsen
101,recreatie en vrijetijd
101,reis, toerisme en vrijetijd
101,reisagentschap
101,reisdiensten
101,reizen en toerisme
101,restaurantkoken
101,schaken
101,scheren
101,schoonheidstherapie
101,schoonmaak
101,schoorsteenvegen
101,sport
101,sportleraar
101,sporttechnieken en sportvaardigheden
101,sporttrainerstudies
101,thuis naaien
101,touwklimmen
101,training grondpersoneel luchthaven
101,training van scheidsrechters
101,vensters wassen
101,wassen
102,afvalbeheer
102,afvalinzameling
102,afverzameling
102,andere hygiëne en bedrijfsgeneeskundige diensten
102,bescherming op het werk
102,diensten
102,diensten hygiëne en bedrijfsgeneeskundige diensten
102,ergonomie
102,gemeenschappelijke sanitaire voorzieningen
102,gezondheid en veiligheid op het werk
102,gezondheid op de werkplek
102,hygiëne en bedrijfsgeneeskundige diensten
102,hygiëne en bedrijfsgeneeskundige diensten
102,hygiënestandaarden
102,industrieel welzijn
102,rioolafvoer
102,straatvegen
102,stressmanagement
102,veiligheid op het werk
102,waterbevoorrading
102,welzijn op het werk
102,werkomgeving
103,andere veiligheidsdiensten
103,bescherming van personen en eigendom
103,bewaker
103,bewaking
103,brandtechnologie
103,brandweer
103,civiele bescherming
103,defensie
103,diensten
103,diensten veiligheidsdiensten
103,douane
103,gevangeniswerk
103,leger
103,leger en defensie
103,luchtmacht
103,militaire wetenschappen
103,oorlogstheorie
103,openbare veiligheid
103,politiestudies
103,politiewerk
103,redder
103,veiligheidsdiensten
103,veiligheidsdiensten
103,verliespreventie
103,zeemacht
104,cabinepersoneel
104,diensten
104,diensten transportdiensten
104,gemotoriseerde wegvoertuigen
104,kraanbestuurder
104,luchtverkeersleider
104,luchtverkeersveiligheid
104,navigatie
104,navigatietechnologie
104,piloot
104,posterijen
104,scheepvaart
104,transportcommunicatie
104,transportdiensten
104,transportdiensten
104,transportstudies
104,trein
104,vliegtuig besturen
104,vrachtwagenchauffeur
108,diensten
108,diensten interdisciplinaire programma's en kwalificaties m.b.t. diensten
108,interdisciplinaire programma's en kwalificaties m.b.t. diensten
108,interdisciplinaire programma's en kwalificaties m.b.t. diensten
109,andere diensten
109,andere diensten
109,diensten
109,diensten andere diensten
999,onbekend
999,onbekend
999,onbekend
999,onbekend onbekend
